ACRE MOTORS LTDA;ACRE MOTORS;1013025;F;1
COMETA JI-PARANA MOTOS LTDA;COMETA OUROPRETO;1025007;F;1
RORAIMA MOTORES LTDA;MILENIUM MOTOS;1022385;F;1
COMERCIAL CRUZEIRO DO SUL LTDA;CANOPUS;1019589;F;1
RONDO MOTOS LTDA;RONDOMOTOS ARIQUEMES;1017691;F;1
POLARIS MOTOCENTER LTDA;CANOPUS ROLIM MOURA;1019848;F;1
AMOCA LTDA;AGUIAMOTOS;1019015;F;1
MANAUS MOTOCENTER LTDA;PARINTINS MOTOCENTER;1609214;F;1
JURUA MOTOCENTER LTDA;JURUA MOTOCENTER;1611901;F;1
CENTAURUS MOTOS LTDA;CANOPUS COARI;1616560;F;1
MASTTER MOTO COM VEICS MOTOS LTDA;MASTTER PORTO VELHO;1624662;F;1
APEU VEICULOS MOTOS E PECAS LTDA;APEU ANANINDEUA;1026127;F;1
APEU VEICULOS MOTOS E PECAS LTDA;APEU;1016121;F;1
XINGU MOTOS LTDA;XINGUMOTOS;1014854;F;1
MONACO MOTOCENTER COMERCIAL LTDA;MONACO;1015664;F;1
ARAUTO MOTOS LTDA;ARAUTOMOTOS;1017160;F;1
R MOTOS LTDA;REVEMAR MARABA;1017225;F;1
ARAUTO MOTOS LTDA;ARAUTOTUCUMA;1027166;F;1
COMETA MOTO CENTER LTDA;COMETA BELEM;1014501;F;1
MONACO MOTOCENTER COMERCIAL LTDA;MONACO CAPANEMA;1025660;F;1
R MOTOS LTDA;REVEMAR PARAGOMINAS;1027220;F;1
MONACO MOTOCENTER COMERCIAL LTDA;MONACO MACAPA;1013980;F;1
ARAUTO MOTOS LTDA;ARAUTO XINGUARA;1596296;F;1
R MOTOS LTDA;REVEMAR TUCURUI;1596596;F;1
WPP COMERCIO DE MOTOS LTDA;REVEMAR BELEM;1597219;F;1
WPP COMERCIO DE MOTOS LTDA;REVEMAR ABAETETUBA;1597453;F;1
MONACO MOTOCENTER LAGOA COMERCIAL LTDA;MONACO LAGOA;1607649;F;1
R MOTOS LTDA;REVEMAR PARAUAPEBAS;1614888;F;1
MONACO COMERCIAL MOTOCICLETAS LTDA;MONACO SANTAREM;1614950;F;1
TAPAJOS COMERCIO DE MOTOS LTDA;TAPAJOS MOTOS;1624088;F;1
TAPAJOS COMERCIO DE MOTOS LTDA;TAPAJOS ITAITUBA;1624091;F;1
SERTAVEL COM DE MOTOS E ACESS LTDA;SERTAVEL;1016741;F;1
SERRA VERDE COMERCIAL DE MOTOS LTDA;SERRA VERDE;1017586;F;1
PARAISO COMERCIO DE MOTOS LTDA;PARAISOMOTOS;1018353;F;1
TAGUATINGA MOTOS LTDA;SATELITE MOTOS;1019333;F;1
MERCANTIL POLLUX LTDA;POLLUX MOTOS;1019813;F;1
PARAISO COMERCIO DE MOTOS LTDA;PARAISO GUARAI;1028359;F;1
R MOTOS LTDA;REVEMAR COLINAS;1024302;F;1
FREEDOM MOTORS LTDA;FREEDOM MOTORS;1010468;F;1
PORTO MOTOS COMERCIO DE MOTOS LTDA;SERRAVERDE PORTO NAC;1014463;F;1
R MOTOS LTDA;REVEMAR ARAGUAINA;1014307;F;1
MERCANTIL POLLUX LTDA;POLLUX PLANALTINA;1592718;F;1
TAGUATINGA MOTOS LTDA;SATELITE SAMAMBAIA;1593079;F;1
FREEDOM MOTORS LTDA;FREEDOM GAMA;1593730;F;1
R MOTOS LTDA;REVEMAR TOCANTINOPOLIS;1597121;F;1
MOTO POINT COMERCIO E SERV DE VEICS LTDA;MOTO POINT;1604420;F;1
MOTO POINT COMERCIO E SERV DE VEICS LTDA;MOTOPOINT SOBRADINHO;1604421;F;1
MOTOS MATO GROSSO LTDA;COMETA CACERES;1015354;F;1
MOTOGARCAS COMERCIO E PARTICIPACOES LTDA;MOTOGARCAS MT;1014552;F;1
MOTOGARCAS COMERCIO E PARTICIPACOES LTDA;MOTOGARCAS VILARICA;1024558;F;1
MOTO IDEAL LTDA;MOTOIDEAL;1018221;F;1
MOTO RACA LTDA;MOTORACA;1018175;F;1
MERCANTIL LUNA LTDA;PLANETARIUM MOTOS;1019031;F;1
ALTA FLORESTA MOTOS LTDA;COMETA ALTA FLORESTA;1019325;F;1
MERCANTIL ADHARA LTDA;CANOPUS MOTOS JUINA;1019856;F;1
MOTO IDEAL LTDA;MOTOIDEAL SORRISO;1028227;F;1
MOTOS MATO GROSSO LTDA;COMETA PONTESLACERDA;1025350;F;1
MOTO CAMPO PRIMAVERA LTDA;MOTOCAMPO PRIMAVERA;1019988;F;1
MOTO CAMPO LTDA;MOTOCAMPO RONDONOPOL;1012460;F;1
MONACO MOTOCENTER MATO GROSSO LTDA;MONACO CUIABA;1643533;F;1
MONACO MOTOCENTER MATO GROSSO LTDA;MONACO TANGARA;1643539;F;1
MONACO MOTOCENTER MATO GROSSO LTDA;MONACO LUCAS;1643540;F;1
MONACO MOTOCENTER MATO GROSSO LTDA;MONACO C N PARECIS;1644441;F;1
MONACO MOTOCENTER MATO GROSSO LTDA;MONACO N MUTUM;1644978;F;1
ALTA FLORESTA MOTOS LTDA;COMETA COLIDER;1600670;F;1
MERCANTIL ADHARA LTDA;CANOPUS MOTOS JUARA;1618872;F;1
MOTO RACA LTDA;MOTORACA A VERMELHA;1629912;F;1
COMERCIAL MOTOTRES LTDA;MOTOTRES;1014978;F;1
CAIOBA MOTOCICLETAS E PECAS LTDA;CAIOBACAMPOGRANDE;1018361;F;1
COXIM COMERCIO DE VEICULOS E MOTOS LTDA;MASTTER MOTO;1014080;F;1
ENDO COM DE VEICULOS LTDA;ENDO DOURADOS;1011383;F;1
CANAA VEICULOS LTDA;CANAA;1012991;F;1
NARA MOTOS COM DE VEICULOS LTDA;NARAMOTOS;1015052;F;1
ENDO COM DE VEICULOS LTDA;ENDO NANDRADINA;1031384;F;1
CAIOBA MOTOCICLETAS E PECAS LTDA;CAIOBACORUMBA;1016172;F;1
PARANAIBA MOTOS LTDA;COMETA PARANAIBA;1018736;F;1
AQUIDAMOTO MOTOCICLETAS E PECAS LTDA;CAIOBA AQUIDAUANA;1593703;F;1
MOTUS COMERCIO DE VEICULOS E MOTOS LTDA;COVEL MOTOS;1639121;F;1
COMETA CAMPO GRANDE COM DE MOTOS LTDA;COMETA CAMPO GDE;1642199;F;1
AQUIDAMOTO MOTOCICLETAS E PECAS LTDA;CAIOBA JARDIM;1623556;F;1
VIA OESTE MOTOS LTDA;VIA OESTE MOTOS;1637142;F;1
MOTOCA MOTORES TOCANTINS LTDA;MOTOCA;1012681;F;1
CIRO NOGUEIRA COM DE MOTOCICLETAS LTDA;CNMOTOS CAXIAS;1018124;F;1
GRAUNA MOTOS E MOTORES LTDA;GRAUNA;1018337;F;1
MONACO MOTOCENTER MARANHAO LTDA;MONACO SAO LUIS;1019082;F;1
PARNAUTO CHAPADINHA LTDA;PARNAUTO CHAPADINHA;1019708;F;1
CIRO NOGUEIRA COM DE MOTOCICLETAS LTDA;CNMOTOS CODO;1028120;F;1
CIRO NOGUEIRA COM DE MOTOCICLETAS LTDA;CNMOTOS PRES DUTRA;1038125;F;1
MOTOCA MOTORES TOCANTINS LTDA;MOTOCA ACAILANDIA;1022687;F;1
MOTOCA MOTORES TOCANTINS LTDA;MOTOCA GRAJAU;1032682;F;1
GRAUNA MOTOS E MOTORES LTDA;GRAUNA ESTREITO;1028332;F;1
MARANHAO MOTOS LTDA;MARANHAO MOTOS;1014528;F;1
MEARIM MOTOS LTDA;MEARIM MOTOS;1013530;F;1
ALVORADA MOTOCICLETAS LTDA;ALVORADA MOTOS;1593550;F;1
ALVORADA MOTOCICLETAS LTDA;ALVORADA PINHEIRO;1593565;F;1
CIRO NOGUEIRA COM DE MOTOCICLETAS LTDA;CN MOTOS BARRA CORDA;1593761;F;1
JAPAN MOTOS LTDA;JAPAN MOTOS L PEDRA;1641568;F;1
JAPAN MOTOS LTDA;JAPAN MOTOS COROATA;1641727;F;1
ALVORADA MOTOCICLETAS LTDA;ALVORADA ROSARIO;1641731;F;1
MEARIM MOTOS LTDA;MEARIM SJPATOS;1607722;F;1
MONACO MOTOCENTER MARANHAO LTDA;MONACO ITAPECURU;1609735;F;1
JAPAN MOTOS LTDA;JAPAN MOTOS;1617778;F;1
MRS MOTOS LTDA;NOVOSOL MOTOS;1627336;F;1
MARANHAO MOTOS ZE DOCA LTDA;MARANHAO ZE DOCA;1632382;F;1
MOTORAC LTDA;MOTORAC PESQUEIRA;1592059;F;1
MOTORAC LTDA;MOTORAC CARUARU;1012878;F;1
MOTOPARTS COMERCIO E IMPORTACAO LTDA;MOTOPARTS RECIFE;1012851;F;1
SERTAMOL SERRA TALHADA MOTOS E PCS LTDA;SERTAMOL;1015702;F;1
TAMBORIL MOTOS LTDA;TAMBORIL;1015605;F;1
SERRAMOTO LTDA;SERRAMOTO TIMBAUBA;1015575;F;1
JAMOTO JABOATAO MOTOS E PECAS LTDA;JAMOTO;1018167;F;1
MARAVILHA MOTOS LTDA;MARAVILHA MOTOS;1019023;F;1
MOTO MAIS LTDA;MOTOMAIS;1019317;F;1
LIMOEIRO MOTOS COMERCIAL LTDA;MOTORAC LIMOEIRO;1019406;F;1
EURICO PARENTE MUNIZ FILHO & CIA LTDA;ALIANCA MOTOS;1018922;F;1
SERRAMOTO LTDA;SERRAMOTO CARPINA;1025570;F;1
MOTOPARTS COMERCIO E IMPORTACAO LTDA;MOTOPARTS VITORIA;1022857;F;1
DISTRIBUIDORA MOTOCICLETAS E VEICS LTDA;MOTOSHOP;1019651;F;1
MOTORAC LTDA;MOTORAC BELOJARDIM;1022873;F;1
EURICO PARENTE MUNIZ FILHO & CIA LTDA;ALIANCA ARARIPINA;1028928;F;1
DISTRIBUIDORA MOTOCICLETAS E VEICS LTDA;MOTOSHOP CAXANGA;1029657;F;1
JAMOTO JABOATAO MOTOS E PECAS LTDA;JAMOTO ESCADA;1028162;F;1
MOTO MAIS LTDA;MOTOMAIS ABREU LIMA;1029312;F;1
SERRAMOTO LTDA;SERRAMOTO GOIANA;1035576;F;1
MOTORAC LTDA;MOTORAC STA CRUZ;1032879;F;1
MOTOPARTS COMERCIO E IMPORTACAO LTDA;MOTOPARTS CASA AMARELA;1032852;F;1
SERTAMOL SERRA TALHADA MOTOS E PCS LTDA;SERTAMOL PETROLANDIA;1025708;F;1
TAMBORIL MOTOS LTDA;TAMBORIL AFOGADOS;1025600;F;1
RIUNA MOTOS LTDA;RIUNA MOTOS;1592526;F;1
EURICO PARENTE MUNIZ FILHO & CIA LTDA;ALIANCA OURICURI;1595790;F;1
MARAVILHA MOTOS LTDA;MARAVILHA JEQUIA;1598025;F;1
MOTO MAIS LTDA;MOTOMAIS CAMARAGIBE;1644517;F;1
LIMOEIRO MOTOS COMERCIAL LTDA;MOTORAC SURUBIM;1606549;F;1
MARAVILHA MOTOS LTDA;MARAVILHA CARUARU;1611856;F;1
PETROLINA MOTOS LTDA;PETROLINA MOTOS;1612006;F;1
MELO & ALVES MOTOS LTDA;ALVES MOTOS;1618092;F;1
PETROLINA MOTOS LTDA;PETROLINA HONORATO;1624696;F;1
PERNAMBUCO MOTOS LTDA;PERNAMBUCO MOTOS;1625460;F;1
SUAPE MOTOS LTDA;SUAPE MOTOS;1628118;F;1
MELO & ALVES MOTOS LTDA;ALVES MOTOS CONSELHO;1628621;F;1
MOTORAC LTDA;MOTORAC TORITAMA;1631454;F;1
SERRAMOTO LTDA;SERRAMOTO ITAMBE;1633186;F;1
MARAVILHA MOTOS LTDA;MARAVILHA BEZERROS;1634061;F;1
DISMOTO DISTRIB DE MOTOCICLETAS LTDA;DISMOTO PENEDO;1021273;F;1
CAVALCANTI & PRIMO;CAVALCANTI;1010646;F;1
CONVEM COMERCIO DE VEICS E MOTORES LTDA;CONVEM;1011022;F;1
DISMOTO DISTRIB  DE MOTOCICLETAS LTDA;DISMOTO;1011278;F;1
MOTOMAR PECAS E ACESSORIOS LTDA;MOTOMAR;1012827;F;1
GRAN MOTO CAMPINA GDE  MOTORES LTDA;GRANMOTO;1011642;F;1
FORMULA H COMERCIO DE MOTOS LTDA;PAU BRASIL;1018108;F;1
POLO MOTOS LTDA;POLO MOTOS;1019376;F;1
ITABAIANA COM IMP VEICS PCS SERV LTDA;ITABAIANA;1015435;F;1
NORDESTE MOTOS LTDA;NORDESTE MOTOS;1018876;F;1
ESTANCIA MOTO LTDA;ESTANCIA MOTO;1019180;F;1
ARIBE COM IMP DE VEICS PECAS SERV LTDA;ARIBEMOTOS;1018930;F;1
CONVEM IPANEMA MOTOS LTDA;CONVEM IPANEMA;1592183;F;1
CONVEM COMERCIO DE VEICS E MOTORES LTDA;CONVEM SAO MIGUEL;1592184;F;1
GLORIA MOTOS LTDA;GLORIA MOTOS;1011103;F;1
FORMULA H COMERCIO DE MOTOS LTDA;PAU BRASIL SAO BENTO;1028103;F;1
MOTOMAR PECAS E ACESSORIOS LTDA;MOTOMAR MAMANGUAPE;1022822;F;1
CAVALCANTI & PRIMO VEICULOS LTDA;CAVALCANTI ITAPORANG;1020641;F;1
NOVO RUMO MOTORES E PECAS LTDA;NOVO RUMO;1013815;F;1
MOTOPOP LTDA;MOTOPOP;1012053;F;1
DISMOTO DISTRIB DE MOTOCICLETAS LTDA;DISMOTO PALMEIRA;1592305;F;1
ATLANTICA MOTOS LTDA;ATLANTICA MOTOS;1013912;F;1
CONVEM IPANEMA MOTOS LTDA;CONVEM DELMIRO;1594547;F;1
MARAVILHA MOTOS PATOS LTDA;MARAVILHA MONTEIRO;1594600;F;1
MARAVILHA MOTOS PATOS LTDA;MARAVILHA PATOS;1596489;F;1
MUNIZ FILHO E CIA LTDA;ALIANCA MACEIO;1641668;F;1
NOVO RUMO MOTORES E PECAS LTDA;NOVO RUMO SAPE;1609189;F;1
NOVO RUMO MOTORES E PECAS LTDA;NOVO RUMO MANGABEIRA;1616543;F;1
NOVO RUMO MOTORES E PECAS LTDA;NOVO RUMO CAMPINA;1617163;F;1
FORMULA H COMERCIO DE MOTOS LTDA;PAU BRASIL POMBAL;1623268;F;1
FORMULA H COMERCIO DE MOTOS LTDA;PAU BRASIL CATOLE;1629723;F;1
NORDESTE MOTOS LTDA;NORDESTE T BARRETO;1625319;F;1
MARAVILHA MOTOS LTDA;MARAVILHA ARACAJU;1631726;F;1
MOTOMAR PECAS E ACESSORIOS LTDA;MOTOMAR SANTA RITA;1634063;F;1
GRAN MOTO CAMP GRANDE MOTORES LTDA;GRAN MOTO QUEIMADAS;1638047;F;1
TROPICAL MOTOS LTDA;TROPICAL SENHORBONFI;1014218;F;1
MOTOPEL MOTOS E PECAS LTDA;MOTOPEL FEIRASANTANA;1016334;F;1
MOTOS POMBAL LTDA;MOTOSPOMBAL;1017403;F;1
GUANAMBI COMERCIAL DE MOTOS LTDA;RODALEVE GUANAMBI;1018710;F;1
LARA MOTO CENTER LTDA;MOTOPEL ALAGOINHAS;1019058;F;1
MOTOTRAIL COMERCIO DE VEICULOS LTDA;MOTOTRAIL;1019171;F;1
COMERCIAL DE MOTOC E PECAS OASIS LTDA;OASIS;1019538;F;1
COMERCIAL DE MOTOS IRECE LTDA;TROPICAL IRECE;1019554;F;1
TROPICAL MOTOS LTDA;TROPICAL JACOBINA;1024213;F;1
M&M MOTOS LTDA;M&M MOTOS SEABRA;1029720;F;1
MOTO ITABERABA LTDA;MOTO ITABERABA;1014145;F;1
MOTOPEL MOTOS E PECAS LTDA;MOTOPEL IPIRA;1026330;F;1
MOTOS POMBAL LTDA;MOTOSPOMBAL EUCLIDES;1027409;F;1
MOTO & TRILHA COMERCIO DE VEICULOS LTDA;MOTO E TRILHA;1014544;F;1
MOTO CLUBE LTDA;MOTO CLUBE TOMBA;1639153;F;1
RIO VALE COMERCIO DE MOTOS LTDA;RIOVALE MOTOS C.NOVA;1641189;F;1
MOTOPEL MOTOS E PECAS LTDA;MOTOPEL FRAGA MAIA;1642751;F;1
MOTO CLUBE LTDA;MOTO CLUBE;1606597;F;1
MOTO & TRILHA COM DE VEICULOS  LTDA;MOTO E TRILHA SMARIA;1629102;F;1
LARA MOTO CENTER LTDA;MOTOPEL CATU;1611900;F;1
RIO VALE COMERCIO MOTOS LTDA;RIOVALE MOTOS;1612004;F;1
RIO VALE COMERCIO MOTOS LTDA;RIOVALE MOTOSREMANSO;1612005;F;1
"LUZ MOTOS;COMERCIO;SERVICOS E PECAS LTDA";LUZ MOTOS;1615822;F;1
MOTOPEL MOTOS E PECAS LTDA;MOTOPEL STO ESTEVAO;1618877;F;1
"LUZ MOTOS;COMERCIO;SERVICOS E PECAS LTDA";LUZ MOTOS MAGALHAES;1627428;F;1
BRASMOTO BRASILEIRO MOTOS LTDA;BRASMOTO;1016571;F;1
WANMOTOS PECAS E ACESSORIOS LTDA;WANMOTOS;1018493;F;1
WANMOTOS PECAS E ACESSORIOS LTDA;WANMOTOS IPIAU;1028499;F;1
RODALEVE COMERCIAL DE MOTOS LTDA;RODALEVE;1014838;F;1
MOTOPEMA MOTOS E PECAS LTDA;MOTOPEMA SALVADOR;1017004;F;1
JUPARA MOTOS PECAS E ACESSORIOS LTDA;JUPARA MOTOS;1017560;F;1
MOTOSOL MOTOCICLETAS LTDA;MOTOSOL;1017926;F;1
MOTOPEMA MOTOS E PECAS LTDA;MOTOPEMA CAMACARI;1027000;F;1
SALVADOR MOTOS LTDA;NOVOTEMPOSALVADOR;1019520;F;1
SALVADOR MOTOS LTDA;NOVOTEMPOLITORAL;1029525;F;1
MOTO SUL PECAS E SERVICOS LTDA;MOTOSUL;1019660;F;1
M&M MOTOS LTDA;M&M MOTOS BRUMADO;1019724;F;1
REALEZA MOTOS LTDA;REALEZA MOTOS;1010093;F;1
JUPARA MOTOS PECAS E ACESSORIOS LTDA;JUPARA ILHEUS;1592970;F;1
BAHIASOL COMERCIO DE VEICULOS LTDA;BAHIASOL MOTOS;1644373;F;1
ASA MOTO CENTER COMERCIO E SERVICOS LTDA;ASA MOTO CENTER;1603602;F;1
ASA MOTO CENTER COMERCIO E SERVICOS LTDA;ASA SANTO AMARO;1603603;F;1
ASA MOTO CENTER COM E SERV LTDA;ASA CANDEIAS;1610086;F;1
MOTO CONQUISTA LTDA;MOTO CONQUISTA;1612202;F;1
TRILHA SUL MOTOS COM DE VEICULOS LTDA;TRILHA SUL MOTOS;1613897;F;1
VALENCA MOTOS E PECAS LTDA;NOVOTEMPO VALENCA;1614998;F;1
REVEMAR COMERCIO DE MOTOS LTDA;REVEMAR SALVADOR;1622601;F;1
MOTO SUL PECAS E SERVICOS LTDA;MOTOSUL ITAMARAJU;1623260;F;1
BRASMOTO BRASILEIRO MOTOS LTDA;BRASMOTO P SEGURO;1623291;F;1
VALENCA MOTOS E PECAS LTDA;NOVOTEMPO C ALMAS;1635402;F;1
POTIGUAR VEICULOS LTDA;POTIGUAR;1013211;F;1
MOTOESTE MOTORES PECAS ACESS OESTE LTDA;MOTOESTE;1012754;F;1
COMERCIAL MOTOTEC LTDA;MOTOTECCURRAIS NOVOS;1011839;F;1
JOTAL LTDA;JOTAL TERESINA;1012029;F;1
PARNAUTO VEICULOS LTDA;PARNAUTO PARNAIBA;1013149;F;1
P N MOTOS ALTO OESTE LTDA;MOTOESTEFERROS;1017829;F;1
CAJUEIRO MOTOS LTDA;CAJUEIROMOTOS;1017870;F;1
PICOS MOTOS PECAS E SERVICOS LTDA;NEW MOTOS;1015974;F;1
COMERCIAL MOTOTEC LTDA;MOTOTECCAICO;1018051;F;1
BR MOTO PECA E SERVICO LTDA;BR MOTO;1018728;F;1
POTIGUAR VEICULOS LTDA;POTIGUAR NORTE;1023217;F;1
JOTAL LTDA;JOTAL CAMPOMAIOR;1022024;F;1
MOTOESTE MOTORES PECAS ACESS OESTE LTDA;MOTOESTE ASSU;1022750;F;1
CIRNE COMERCIO SERVICOS MOTOS LTDA;CIRNE MOTOS;1592173;F;1
PICOS MOTOS PECAS E SERVICOS LTDA;NEW MOTOS PAULISTANA;1025970;F;1
PICOS MOTOS PECAS E SERVICOS LTDA;NEW MOTOS OEIRAS;1035975;F;1
SERRANA MOTOS LTDA;SERRANA MOTOS;1013017;F;1
JOTAL LTDA;JOTAL NORTE;1032020;F;1
SOL NASCENTE MOTOS LTDA;SOL NASCENTE;1014412;F;1
SOL NASCENTE MOTOS LTDA;SOL NASCENTE TIMON;1024418;F;1
JOTAL LTDA;JOTAL AGUA BRANCA;1042025;F;1
SERRANA MOTOS SUL LTDA;SERRANA CORRENTE;1595308;F;1
PARNAUTO PIRIPIRI LTDA;PARNAUTO PIRIPIRI;1596772;F;1
SERRANA MOTOS SUL LTDA;SERRANA BOM JESUS;1597120;F;1
CAJUEIRO MOTOS LTDA;CAJUEIRO URUCUI;1600341;F;1
CIRNE COMERCIO SERVICOS MOTOS LTDA;CIRNE MACAU;1611902;F;1
MOTOESTE MOTORES PECAS ACESS OESTE LTDA;MOTOESTE ABOLICAO;1614572;F;1
BAIXA VERDE MOTO PECA E SERV LTDA;BAIXA VERDE;1624249;F;1
BR MOTO PECA E SERVICO LTDA;BR NOVA CRUZ;1629578;F;1
COMERCIAL MOTOTEC LTDA;MOTOTEC SANTA CRUZ;1629587;F;1
CIRNE COMERCIO SERVICOS MOTOS LTDA;CIRNE CEARA-MIRIM;1635267;F;1
IBIAPABA MOTOS LTDA;IBIAPABA MOTOS;1010042;F;1
CEARA MOTOS LTDA;CEARA MARACANAU;1020676;F;1
NOSSAMOTO LTDA;NOSSAMOTO;1014536;F;1
CEARA MOTOS LTDA;CEARA;1010670;F;1
COMERCIAL UNIMAQ LTDA;UNIMAQ;1014889;F;1
AUGE MOTOS LTDA;AUGE MOTOS;1016938;F;1
ELLO COMERCIO DE MOTOS LTDA;ELLO MOTOS;1018060;F;1
ITAMOTOS LTDA;ITAMOTOS;1018132;F;1
FORT MOTOS LTDA;FORT MOTOS;1019279;F;1
SOBRAL MOTOS VEICULOS LTDA;AUGE MOTOS SOBRAL;1014161;F;1
ITAMOTOS LTDA;ITAMOTOS ITAPAJE;1028138;F;1
COMERCIAL UNIMAQ LTDA;UNIMAQ PACAJUS;1024884;F;1
IBIAPABA MOTOS LTDA;IBIAPABA IPU;1597512;F;1
NORTMOTOS COML DE MOTOCICLETAS LTDA;NORTMOTOS CAMOCIM;1644438;F;1
NOSSAMOTO LTDA;NOSSAMOTO CAUCAIA;1608275;F;1
NORTMOTOS COMERCIAL MOTOCICLETAS LTDA;NORTMOTOS;1614410;F;1
FORT MOTOS LTDA;FORTMOTOS MESSEJANA;1614579;F;1
IBIAPABA MOTOS LTDA;IBIAPABA SAOBENEDITO;1630184;F;1
NOSSAMOTO LTDA;NOSSAMOTO BATURITE;1630795;F;1
FORT MOTOS LTDA;FORT MARANGUAPE;1636216;F;1
MOTOCEDRO COMERCIAL DE MOTOS LTDA;SERTAO MOTOS;1032720;F;1
MOTOCEDRO COMERCIAL DE MOTOS LTDA;MOTOCEDRO;1012720;F;1
VALE DO JAGUARIBE COML MOTOS LTDA;VALEMOTOS;1012347;F;1
ARARIPE VEICULOS LTDA;ARARIPE;1014900;F;1
POTY MOTOS LTDA;POTY MOTOS;1017772;F;1
INHAMUNS MOTOS LTDA;INHAMUNSMOTOS;1018183;F;1
CENTRO SUL MOTOS LTDA;CENTRO SUL;1019830;F;1
MOTOCEDRO COMERCIAL DE MOTOS LTDA;MOTOCEDRO BOA VIAGEM;1022725;F;1
CARIRI-COMERCIAL DE MOTOS LTDA;CARIRI MOTOS B SANTO;1642208;F;1
L A COMERCIO E SERV DE MOTOCICLETAS LTDA;NOVA ONDA;1600844;F;1
CARIRI COMERCIAL DE MOTOS LTDA;CARIRI MOTOS;1601422;F;1
CENTRO SUL MOTOS LTDA;CENTRO SUL ICO;1609668;F;1
CARIRI COMERCIAL DE MOTOS LTDA;CARIRI MOTOS CRATO;1613898;F;1
L A COM E SERV DE MOTOCICLETAS LTDA;NOVA ONDA LIMOEIRO N;1615593;F;1
L.A COMERCIO E SERV MOTOCICLETAS LTDA;NOVA ONDA IGUATU;1627817;F;1
CARIRI COMERCIAL DE MOTOS LTDA;CARIRI CAMPOS SALES;1632224;F;1
R C C MOTOS LTDA;RCC MOTOS;1017888;F;1
FUJISAWA CIA LTDA;FUJI-MOTO;1011545;F;1
GRACIANO E CIA LTDA;GRACIANO;1011634;F;1
MOTOPARK COM  DE VEICULOS LTDA;MOTOPARK;1012843;F;1
STATUS COMERCIO DE VEICULOS LTDA;STATUS;1013637;F;1
KAEFER MOTOS LTDA;KAEFER;1012070;F;1
SCHMIDT MOTOS LTDA;SCHMIDT;1016504;F;1
KAITO MOTO LTDA;KAITO MOTO;1016768;F;1
USSO MOTORS COM MOTOS E PECAS LTDA;USSO;1016580;F;1
KALLAS VEICULOS LTDA;KALLAS ARAPONGA;1012088;F;1
BLOKTON EMPREENDIMENTOS COM S/A;BLOKTONPARANAVAI;1057073;F;1
BLOKTON EMPREENDIMENTOS COM S/A;BLOKTONLONDRINA;1037072;F;1
BLOKTON EMPREENDIMENTOS COM S/A;BLOKTONCASCAVEL;1027077;F;1
BLOKTON EMPREENDIMENTOS COM S/A;BLOKTONMARINGA;1047078;F;1
KALLAS MOTO LTDA;KALLAS LONDRINA;1017624;F;1
FREE-WAY COMERCIO DE MOTOCICLETAS LTDA;FREE-WAY;1593337;F;1
FREE-WAY COMERCIO DE MOTOCICLETAS LTDA;FREE-WAY PARANAVAI;1593463;F;1
FREE-WAY COMERCIO DE MOTOCICLETAS LTDA;FREE-WAY CAMPOMOURAO;1593464;F;1
BLOKTON EMPREENDIMENTOS COM S/A;BLOKTON IBIPORA;1618377;F;1
RONY MOTOS LTDA;RONY MOTOS;1619959;F;1
RONY MOTOS LTDA;RONY GOIOERE;1619963;F;1
KALLAS MOTO LTDA;KALLAS CAMBE;1624526;F;1
FREE-WAY COMERCIO DE MOTOCICLETAS LTDA;FREE-WAY CIANORTE;1625158;F;1
TIBAGI MOTOS LTDA;TIBAGI CASTRO;1012959;F;1
SAMBAQUI MOTOS LTDA;SAMBAQUI;1591817;F;1
MOTONDA COMERCIO DE VEICULOS S/A;MOTONDA TARUMA;1024370;F;1
CABRAL MOTOR SAO JOSE LTDA;CABRAL SAO JOSE;1591939;F;1
BLOKTON EMPREENDIMENTOS COM S/A;BLOKTON PINHEIRINHO;1591940;F;1
BLOKTON EMPREENDIMENTOS COM S/A;BLOKTONCURITIBA;1017071;F;1
HOBBY COMERCIO  DE VEICULOS S/A;HOBBY CURITIBA;1011790;F;1
MOTONDA COMERCIO DE VEICULOS S/A;MOTONDA;1014374;F;1
COLOMBO  MAINETTI E CIA LTDA;CABRAL;1014030;F;1
CORUJONDA COM  DE VEICULOS LTDA;SERVOPA PONTA GROSSA;1011049;F;1
MOTEC VEICULOS LTDA;MOTEC;1012452;F;1
VEIMOTO COM DE MOTOCICLETAS LTDA;VEIMOTO;1015168;F;1
RIO BRANCO VEICULOS LTDA;RIO BRANCO;1013351;F;1
MOTOACAO MOTOCICLETAS E NAUTICA LTDA;MOTOACAO;1019210;F;1
LOBO MOTOS LTDA;LOBO MOTOS;1014277;F;1
WDD COMERCIO DE MOTOS LTDA;WDD MOTOS;1010085;F;1
TIBAGI MOTOS LTDA;TIBAGI TELEMACO;1592672;F;1
SUL BRASIL COMERCIO DE MOTOS LTDA;ARAUTO IRATI;1594092;F;1
HOBBY COMERCIO DE VEICULOS SA;HOBBY PORTAO;1644111;F;1
ECOSUL MOTOS LTDA;ECOSUL MOTOS;1644118;F;1
ECOSUL MOTOS LTDA;ECOSUL CAMPO LARGO;1644120;F;1
BLOKTON EMPREENDIMENTOS COM S/A;BLOKTONARAUCARIA;1624665;F;1
COLOMBO MAINETTI E CIA LTDA;CABRAL COLOMBO;1618057;F;1
